entry_datetime,exit_datetime,direction,lot_size,entry_price,exit_price,r_multiple,pnl_usd,pnl_points,exit_reason,duration_min,mfe_usd,mae_usd
2024-05-24 14:07:00+00:00,2024-05-24 16:29:00+00:00,SELL,0.11,2340.358,2335.638,0.677,48.62,4.42,TIME,715.0,89.13,-16.14
2024-05-27 13:50:00+00:00,2024-05-27 16:29:00+00:00,BUY,0.18,2353.035,2353.955,0.212,11.16,0.62,TIME,800.0,96.35,-18.13
2024-05-28 14:05:00+00:00,2024-05-28 16:29:00+00:00,SELL,0.14,2357.025,2357.355,-0.059,-8.82,-0.63,TIME,725.0,129.08,-71.12
2024-05-30 15:20:00+00:00,2024-05-30 16:29:00+00:00,SELL,0.16,2342.435,2343.835,-0.275,-27.2,-1.7,TIME,350.0,26.74,-44.32
2024-05-31 13:55:00+00:00,2024-05-31 14:10:00+00:00,SELL,0.19,2350.135,2341.6490000000003,2.0,155.53,8.186,TP,80.0,176.7,0.0
2024-06-03 14:05:00+00:00,2024-06-03 16:29:00+00:00,BUY,0.16,2336.605,2343.575,1.408,106.72,6.67,TIME,725.0,143.52,-19.95
2024-06-04 14:00:00+00:00,2024-06-04 16:29:00+00:00,SELL,0.08,2326.675,2323.695,0.284,21.44,2.68,TIME,750.0,89.34,-45.28
2024-06-05 13:50:00+00:00,2024-06-05 13:56:00+00:00,SELL,0.21,2339.275,2343.075,-1.0,-86.1,-4.1,SL,35.0,10.92,-80.43
2024-06-06 16:20:00+00:00,2024-06-06 16:29:00+00:00,BUY,0.11,2366.898,2374.375,1.014,78.95,7.177,TIME,50.0,82.69,0.0
2024-06-10 15:45:00+00:00,2024-06-10 16:29:00+00:00,BUY,0.17,2306.195,2312.508,1.312,102.22,6.013,TIME,225.0,112.88,-10.03
2024-06-13 14:10:00+00:00,2024-06-13 15:47:00+00:00,SELL,0.12,2317.905,2304.3650000000002,2.0,158.88,13.24,TP,490.0,194.88,0.0
2024-06-14 14:10:00+00:00,2024-06-14 15:52:00+00:00,BUY,0.1,2331.828,2324.088,-1.0,-80.4,-8.04,SL,515.0,35.3,-77.53
2024-06-17 13:45:00+00:00,2024-06-17 14:29:00+00:00,SELL,0.13,2319.564,2325.615,-1.0,-82.56,-6.351,SL,225.0,17.54,-90.1
2024-06-19 14:05:00+00:00,2024-06-19 16:00:00+00:00,SELL,0.33,2327.878,2330.295,-1.0,-89.66,-2.717,SL,580.0,120.22,-77.88
2024-06-20 13:48:00+00:00,2024-06-20 14:48:00+00:00,BUY,0.1,2345.258,2361.084,2.0,155.26,15.526,TP,305.0,169.57,-4.83
2024-06-21 13:50:00+00:00,2024-06-21 13:55:00+00:00,SELL,0.11,2348.945,2335.0050000000006,2.0,150.04,13.64,TP,30.0,157.08,0.0
2024-06-24 13:50:00+00:00,2024-06-24 14:42:00+00:00,SELL,0.24,2330.388,2333.765,-1.0,-88.25,-3.677,SL,265.0,85.75,-74.88
2024-06-25 15:35:00+00:00,2024-06-25 15:55:00+00:00,SELL,0.19,2320.175,2324.435,-1.0,-86.64,-4.56,SL,105.0,45.22,-76.57
2024-06-26 14:05:00+00:00,2024-06-26 16:29:00+00:00,BUY,0.15,2299.885,2301.195,0.25,15.15,1.01,TIME,725.0,62.25,-69.41
2024-06-27 14:05:00+00:00,2024-06-27 16:29:00+00:00,BUY,0.15,2324.808,2325.015,0.038,-1.4,-0.093,TIME,725.0,90.25,-33.94
2024-07-01 13:47:00+00:00,2024-07-01 13:59:00+00:00,BUY,0.1,2333.095,2325.475,-1.0,-79.2,-7.92,SL,65.0,9.73,-93.97
2024-07-02 13:49:00+00:00,2024-07-02 14:09:00+00:00,BUY,0.12,2333.728,2326.998,-1.0,-84.36,-7.03,SL,105.0,35.28,-110.44
2024-07-03 14:05:00+00:00,2024-07-03 16:29:00+00:00,BUY,0.1,2357.758,2358.385,0.076,3.27,0.327,TIME,725.0,70.37,-1.73
2024-07-04 14:00:00+00:00,2024-07-04 14:19:00+00:00,BUY,0.86,2358.158,2360.024,2.0,134.68,1.566,TP,100.0,194.1,-24.08
2024-07-08 13:50:00+00:00,2024-07-08 14:02:00+00:00,SELL,0.16,2371.995,2376.968,-1.0,-84.37,-5.273,SL,65.0,28.59,-75.2
2024-07-09 14:05:00+00:00,2024-07-09 14:59:00+00:00,SELL,0.19,2362.715,2354.3150000000005,2.0,153.9,8.1,TP,275.0,166.06,-43.76
2024-07-10 13:55:00+00:00,2024-07-10 14:21:00+00:00,BUY,0.23,2381.545,2378.084,-1.0,-86.5,-3.761,SL,135.0,115.07,-89.24
2024-07-11 13:48:00+00:00,2024-07-11 14:01:00+00:00,SELL,0.06,2395.835,2409.165,-1.0,-81.78,-13.63,SL,70.0,0.84,-80.64
2024-07-15 14:00:00+00:00,2024-07-15 14:52:00+00:00,BUY,0.15,2417.155,2427.869000000001,2.0,156.21,10.414,TP,265.0,167.55,0.0
2024-07-16 15:25:00+00:00,2024-07-16 16:29:00+00:00,BUY,0.08,2446.678,2462.605,1.552,125.02,15.627,TIME,325.0,147.6,0.0
2024-07-17 14:15:00+00:00,2024-07-17 16:29:00+00:00,SELL,0.09,2471.175,2453.255,1.948,158.58,17.62,TIME,675.0,166.23,-12.6
2024-07-18 14:00:00+00:00,2024-07-18 16:03:00+00:00,BUY,0.12,2463.965,2457.495,-1.0,-81.24,-6.77,SL,620.0,69.72,-94.44
2024-07-19 15:10:00+00:00,2024-07-19 16:29:00+00:00,BUY,0.07,2406.555,2402.128,-0.364,-33.09,-4.727,TIME,400.0,12.04,-37.17
2024-07-24 13:50:00+00:00,2024-07-24 16:29:00+00:00,BUY,0.11,2423.895,2420.805,-0.428,-37.29,-3.39,TIME,800.0,88.55,-52.69
2024-07-25 14:20:00+00:00,2024-07-25 16:29:00+00:00,SELL,0.11,2364.375,2362.215,0.286,20.46,1.86,TIME,650.0,76.89,-44.33
2024-07-26 13:46:00+00:00,2024-07-26 16:29:00+00:00,BUY,0.13,2382.595,2387.678,0.817,62.18,4.783,TIME,820.0,104.78,-50.05
2024-07-29 13:45:00+00:00,2024-07-29 14:44:00+00:00,SELL,0.16,2391.318,2381.3240000000005,2.0,155.1,9.694,TP,300.0,175.73,-41.71
2024-07-30 13:45:00+00:00,2024-07-30 16:29:00+00:00,SELL,0.16,2392.548,2390.238,0.453,32.16,2.01,TIME,825.0,148.53,-53.07
2024-07-31 13:52:00+00:00,2024-07-31 14:52:00+00:00,BUY,0.15,2425.055,2419.735,-1.0,-84.3,-5.62,SL,305.0,57.95,-83.95
2024-08-01 14:05:00+00:00,2024-08-01 14:08:00+00:00,BUY,0.12,2457.225,2450.724,-1.0,-81.61,-6.801,SL,20.0,34.32,-99.0
2024-08-02 14:35:00+00:00,2024-08-02 14:37:00+00:00,SELL,0.09,2462.504,2444.9359999999997,2.0,155.41,17.268,TP,15.0,178.88,0.0
2024-08-06 14:15:00+00:00,2024-08-06 14:29:00+00:00,BUY,0.11,2397.395,2390.235,-1.0,-82.06,-7.46,SL,75.0,2.42,-80.96
2024-08-07 15:02:00+00:00,2024-08-07 16:29:00+00:00,SELL,0.13,2398.478,2394.238,0.684,51.22,3.94,TIME,440.0,86.23,-42.08
2024-08-08 14:15:00+00:00,2024-08-08 16:29:00+00:00,BUY,0.1,2415.355,2423.025,0.994,73.7,7.37,TIME,675.0,88.4,-35.57
2024-08-09 13:45:00+00:00,2024-08-09 14:21:00+00:00,SELL,0.07,2421.998,2433.008,-1.0,-79.17,-11.31,SL,185.0,7.23,-76.98
2024-08-12 13:51:00+00:00,2024-08-12 14:20:00+00:00,BUY,0.09,2454.545,2445.665,-1.0,-82.62,-9.18,SL,150.0,25.37,-91.35
2024-08-14 14:35:00+00:00,2024-08-14 16:29:00+00:00,SELL,0.08,2449.228,2440.955,0.817,63.78,7.973,TIME,575.0,82.58,-39.34
2024-08-16 14:05:00+00:00,2024-08-16 16:26:00+00:00,SELL,0.08,2486.028,2496.245,-1.0,-84.14,-10.517,SL,710.0,69.7,-82.64
2024-08-20 15:05:00+00:00,2024-08-20 16:29:00+00:00,SELL,0.07,2519.744,2505.394,1.215,98.35,14.05,TIME,425.0,133.41,0.0
2024-08-22 14:15:00+00:00,2024-08-22 16:29:00+00:00,SELL,0.09,2483.748,2483.775,-0.003,-2.94,-0.327,TIME,675.0,117.39,-18.06
2024-08-23 14:05:00+00:00,2024-08-23 14:05:00+00:00,BUY,0.15,2500.125,2510.465,2.0,150.6,10.04,TP,5.0,181.85,0.0
2024-08-26 13:50:00+00:00,2024-08-26 14:00:00+00:00,SELL,0.22,2522.655,2515.4950000000003,2.0,150.92,6.86,TP,55.0,173.36,0.0
2024-08-27 14:15:00+00:00,2024-08-27 16:29:00+00:00,BUY,0.11,2513.008,2512.855,-0.021,-4.98,-0.453,TIME,675.0,79.17,-35.75
2024-08-28 16:21:00+00:00,2024-08-28 16:29:00+00:00,SELL,0.07,2499.335,2498.845,0.044,1.33,0.19,TIME,45.0,21.28,-10.99
2024-08-29 16:10:00+00:00,2024-08-29 16:20:00+00:00,BUY,0.18,2514.398,2523.0840000000007,2.0,150.95,8.386,TP,55.0,156.96,0.0
2024-08-30 14:30:00+00:00,2024-08-30 15:52:00+00:00,SELL,0.13,2512.888,2500.728,2.0,154.18,11.86,TP,415.0,165.79,-19.72
2024-09-03 13:50:00+00:00,2024-09-03 16:29:00+00:00,SELL,0.06,2480.145,2486.445,-0.462,-39.6,-6.6,TIME,800.0,41.4,-55.56
2024-09-04 14:05:00+00:00,2024-09-04 14:49:00+00:00,BUY,0.16,2489.965,2499.665000000001,2.0,150.4,9.4,TP,225.0,157.92,-28.11
2024-09-05 14:05:00+00:00,2024-09-05 14:06:00+00:00,SELL,0.21,2515.464,2507.8819999999996,2.0,152.92,7.282,TP,10.0,166.09,0.0
2024-09-06 15:05:00+00:00,2024-09-06 16:02:00+00:00,BUY,0.08,2511.665,2501.905,-1.0,-80.48,-10.06,SL,290.0,50.88,-81.04
2024-09-09 14:20:00+00:00,2024-09-09 16:29:00+00:00,SELL,0.22,2500.065,2501.775,-0.472,-44.22,-2.01,TIME,650.0,152.9,-66.95
